 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
12043844;"IV Plataforma";"";"0";"1";"L,M,X,J,V,S,D";"";"2024-05-08 00:00:00.0";"2024-06-16 23:59:00.0";"19:30";"A las 19.30 horas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9051ae811c6f8810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1,6";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.414828532240946";"-3.700164949543688";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
12043856;"IV Vividero";"";"0";"1";"L,M,X,J,V,S,D";"";"2023-11-18 00:00:00.0";"2023-12-10 23:59:00.0";"17:00";"A las 17 horas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aed2ae811c6f8810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1,6";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.414828532240946";"-3.700164949543688";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"/usuario/Familias";
12047614;"Iván 'Melon' Lewis Trío - Retiro";"";"1";"0";"";"";"2023-12-02 00:00:00.0";"2023-12-02 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=29fadd597c609810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa de Vacas (Retiro)";"1";"PASEO";"COLOMBIA";"1";"RETIRO";"LOS JERONIMOS";"28009";"441967";"4474495";"40.41906024374356";"-3.6840615387926956";"/contenido/actividades/1ciudad21distritos";"";
12043607;"Jacobo Serra' Doce'";"16 euros";"0";"0";"";"";"2023-10-06 00:00:00.0";"2023-10-06 23:59:00.0";"20:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c4201f3d835f8810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
12042053;"Jan Martens";"20 euros";"0";"1";"V,S,D";"";"2024-05-10 00:00:00.0";"2024-05-12 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cec432617b2e8810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1,6";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.414828532240946";"-3.700164949543688";"/contenido/actividades/DanzaBaile";"";
12042558;"Javi Cruz «Fina hoja de metal»";"";"0";"1";"L,M,X,J,V,S,D";"";"2023-09-08 00:00:00.0";"2023-12-31 23:59:00.0";"";"De martes a sábado de 10.00 a 14.00 ? 17.00 a 21.00 Domingos y festivos de 10.00 a 14.00";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f5cb86631f6e8810VgnVCM1000001d4a900aRCRD";"Javi Cruz «Fina hoja de metal»";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dacb86631f6e8810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
12060507;"Jornada Pública de Observación con Telescopios";"";"1";"0";"";"";"2023-07-25 00:00:00.0";"2023-07-25 23:59:00.0";"21:00";"Martes 25 de julio, de 21 a 24 horas.   El Planetario de Madrid, en colaboración con AIRBUS, la Agrupación Astronómica de Madrid (AAM) y la Agencia Espacial Europea (ESA), tienen el placer de invitar a todos los madrileños a conmemorar el 54º aniversario de la llegada del ser humano a la Luna con:   Charlas divulgativas. Desde las 21h.Intervendrán:  Raquel González Sola. AIRBUS DEFENCE AND SPACE  Carole Mundell, directora de Ciencia de la Agencia Espacial Europea (ESA).  Sandra Benítez, '¿Qué hace una agencia espacial? (ESA).   Guillermo Buenadicha. 'La misión Euclid: desentrañando los misterios de la materia y la energía oscura». ESA.  Sara García. Cuerpo de reserva de astronautas de la ESA.  Antonio del Solar. Astrónomo colaborador del Planetario.    Jornada gratuita de observación con telescopios.     GUÍA DE OBSERVACIÓN (PDF)      (JPG)   Jornada gratuita de observación con telescopios  :  Es una actividad ya habitual en el verano que convoca y reúne a varios miles de personas de todas las edades, que ven colmadas sus expectativas de observar a través de telescopios mientras escuchan las explicaciones que, tanto astrónomos aficionados como profesionales, imparten sobre la observación del Cosmos. Se instalarán más de una veintena de telescopios de la Agrupación Astronómica de Madrid cada uno con varios monitores de astronomía, así como una pantalla de leds con unas dimensiones aproximadas de 5 x 3 metros y sonorización de unos 4000-6000 watios para proyectar en ella tanto imágenes de los telescopios como «píldoras astronómicas/espaciales» a cargo de AIRBUS DEFENSE AND SPACE y la AGENCIA ESPACIAL EUROPEA.   Evento: gratuito.  Lugar:  En la explanada del Parque Tierno Galván próxima a la entrada principal del Planetario de Madrid. Duración: Entre las 21h y las 24:00 del día 25 de julio. Durante todo el día 25 se exhibirán imágenes en la pantalla relativas al espacio y futuras, misiones espaciales, remarcando la colaboración de la compañía AIRBUS en la actividad científico-espacial divulgativa del Planetario de Madrid. Consulta más información sobre lo que podremos observar esta noche en nuestra  Guía de observación.     ¡IMPORTANTE!: La observación únicamente se llevará a cabo si las condiciones meteorológicas lo permiten.    Ver:  Video promocional del evento en YouTube.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=515b1c59d5d69810VgnVCM2000001f4a900aRCRD";"Jornada Pública de Observación con Telescopios";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=60f99a6dbbc34610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9c5b069a541f010VgnVCM1000000b205a0aRCRD";"Planetario de Madrid";"1,6";"AVENIDA";"PLANETARIO";"16";"ARGANZUELA";"LEGAZPI";"28045";"441868";"4471523";"40.392279999540044";"-3.684956957448299";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";"/usuario/Familias";
12062650;"Jugando a ser";"Matrícula: 25  euros las tres sesiones (más gastos de gestión). Solo se devolverá el importe de la matrícula en caso de cancelación de la actividad.";"0";"0";"";"";"2023-10-28 00:00:00.0";"2023-12-16 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8cbfb3a602879810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"Matadero Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471422";"40.39130985242181";"-3.6958028442054074";"";"";
12038458;"Jurasic world: dominion";"";"1";"0";"";"";"2023-09-02 00:00:00.0";"2023-09-02 23:59:00.0";"22:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=54c81a83004c8810VgnVCM1000001d4a900aRCRD";"Cine de verano en Vicálvaro";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe83c21e5c3c8810VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/Musica";"";
12027165;"Jurassic Park: Dominion";"";"1";"0";"";"";"2023-07-28 00:00:00.0";"2023-07-28 23:59:00.0";"22:15";"Colin Trevorrow, EEUU 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=64f9216e91678810VgnVCM2000001f4a900aRCRD";"Cine de verano 2023. San Blas - Canillejas. Auditorio Paraíso";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0362e3a09d578810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a395946be351c010VgnVCM2000000c205a0aRCRD";"Centro Cultural Auditorio Parque El Paraíso (San Blas - Canillejas)";"1";"AVENIDA";"ARCENTALES";"4";"SAN BLAS-CANILLEJAS";"HELLIN";"28037";"447225";"4475668";"40.42996840999023";"-3.622184001035289";"/contenido/actividades/CineActividadesAudiovisuales";"";
12042949;"Jurassic World: Dominion";"";"1";"0";"";"";"2023-07-29 00:00:00.0";"2023-07-29 23:59:00.0";"22:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ecaff610857e8810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6fb3296aa2c9a310VgnVCM2000000c205a0aRCRD";"Auditorio al aire libre. Parque Lineal del Manzanares";"1";"CAMINO";"PERALES";"48";"USERA";"SAN FERMIN";"28041";"441308";"4470116";"40.379565707685856";"-3.6914252404682903";"/contenido/actividades/CineActividadesAudiovisuales";"";
12044051;"Jurassic World: Dominion";"";"1";"0";"";"";"2023-09-02 00:00:00.0";"2023-09-02 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=af6ec2e4f17f8810VgnVCM1000001d4a900aRCRD";"Cine de verano en Barajas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b0542df84c668810VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"";
12059772;"Jurassic World: Dominion";"";"1";"0";"";"";"2023-08-11 00:00:00.0";"2023-08-11 23:59:00.0";"22:00";"Director: Colin Trevorrow. País: EE.UU. Año: 2022. Calificación: no recomendada para menores de 12 años. Duración: 146 minutos. Género: ciencia - ficción. Reparto: Chris Pratt, Bryce Dallas Howard, Laura Dern, Sam Neill, Jeff Goldblum, Isabella Sermon, Dewanda Wise, Campbell Scott, Omar Sy. Cuatro años después de la destrucción de Isla Nublar, los dinosaurios ahora conviven y cazan con los seres humanos en todo el mundo. Este frágil equilibrio remodelará el futuro y determinará, de una vez por todas, si los seres humanos seguirán en la cúspide de los depredadores en un planeta que comparten con los animales más temibles de la creación.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3b84e085d8369810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26937b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque Enrique Tierno Galván";"1";"AVENIDA";"PLANETARIO";"18";"ARGANZUELA";"LEGAZPI";"28045";"441830";"4471375";"40.390944081814816";"-3.685391155439898";"/contenido/actividades/CineActividadesAudiovisuales";"";
12037906;"K1ZA - Arganzuela";"";"1";"0";"";"";"2023-07-29 00:00:00.0";"2023-07-29 23:59:00.0";"21:40";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=905621f99c0c8810VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/1ciudad21distritos";"";
12059206;"Kany García";"Platea: 80 euros  Preferente frontal A/B (Filas 1-4): 70 euros  Preferente frontal A/B (Filas 5-8): 60 euros  Preferente frontal A/B (Filas 9-11): 55 euros  Preferente frontal C/D (Filas 1-4): 50 euros  Preferente frontal C/D (Filas 5-8): 45 euros  Preferente frontal C/D (Filas 9-11): 40 euros  Preferente escenario: 35 euros  Visibilidad reducida: 25 euros  Grada: 30 euros  PMR: 30 euros  Acompañante PMR: 30 euros";"0";"0";"";"";"2024-06-29 00:00:00.0";"2024-06-29 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1723297a73459810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD";"Teatro Circo Price";"1";"RONDA";"ATOCHA";"35";"ARGANZUELA";"PALOS DE LA FRONTERA";"28012";"440722";"4473051";"40.40596936645757";"-3.698589986849812";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
12042041;"La Baldufa";"20 euros";"0";"1";"J,V,S";"";"2024-04-25 00:00:00.0";"2024-04-27 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cc1432617b2e8810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1,6";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.414828532240946";"-3.700164949543688";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11429158;"La cabrita Dulcinea";"";"1";"0";"";"";"2023-09-03 00:00:00.0";"2023-09-03 23:59:00.0";"19:00";"Títeres, a cargo de la Compañía La Tía Cleta Edad recomendada a partir de 3 años Pictogramas de apoyo e intérprete de lenguaje de signos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9fc17e7fe16a710VgnVCM1000001d4a900aRCRD";"Festival de Títeres. Distrito Fuencarral - El Pardo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d78ee44003b95510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e537b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque de la Vaguada";"0";"PASEO";"VAGUADA";"13";"FUENCARRAL-EL PARDO";"EL PILAR";"28029";"439712";"4481297";"40.48016602497203";"-3.7112978051427574";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
12060004;"La constelación Bartleby  / Ballet aquatique";"";"0";"0";"";"";"2023-09-06 00:00:00.0";"2023-09-06 23:59:00.0";"";"La constelación Bartleby  (Andrés Duque, España, 2008, 23?) El Ayuntamiento de Barcelona le pide a Andrés Duque hacer una película sobre el espacio y La Contelación Bartleby es el resultado. Una película sobre el tiempo y viajeros del espacio, sobre literatura (de Stevenson a Bradbury), cinefilia, hombres-libros y sobre aquellos cuyas obsesiones les han vuelto locos. ¿Qué es lo que se esconde en el patio trasero de la nueva ciencia-ficción?    Ballet aquatique  (Raoul Ruiz, Francia, 2011, 53?) ¿Por qué es tan difícil contar peces en un acuario? Un homenaje al documentalista francés Jean Painlevé en el que el que Ruiz, el actor Melvil Poupaud y el productor François Margolin exponen una amplia gama de hipótesis. ";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e0acd6fb9869810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471422";"40.39130985242181";"-3.6958028442054074";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
12042570;"La creatividad: ¿escribirá una inteligencia artificial tu próxima distopía favorita?";"Descarga de invitaciones una semana antes de la actividad";"0";"0";"";"";"2023-09-26 00:00:00.0";"2023-09-26 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=df1c86631f6e8810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"/contenido/actividades/ConferenciasColoquios";"";
12049988;"La dama del alba";"";"1";"0";"";"";"2023-09-22 00:00:00.0";"2023-09-22 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=102618d8d7b19810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=03f7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Santa Petronila (Villaverde)";"1";"CALLE";"MARIA MARTINEZ OVIOL";"12";"VILLAVERDE";"LOS ROSALES";"28021";"441277";"4466932";"40.35087114162283";"-3.691508909255186";"/contenido/actividades/TeatroPerformance";"";
12056858;"La Dehesa en guerra: un momento crucial en la historia";"";"1";"0";"";"";"2023-08-04 00:00:00.0";"2023-08-04 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b293e613de49810VgnVCM2000001f4a900aRCRD";"La Dehesa en guerra: un momento crucial en la historia";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8d13ee09e2a46810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a956fc79622ef010VgnVCM2000000c205a0aRCRD";"Centro de Educación Ambiental de Dehesa de la Villa";"1";"PARQUE";"DEHESA DE LA VILLA";"0";"MONCLOA-ARAVACA";"";"28039";"439102";"4478967";"40.45914104116349";"-3.718270563679269";"/contenido/actividades/ExcursionesItinerariosVisitas";"";
12007674;"La Distancia entre A y B es la misma que entre B y A";"";"1";"1";"M,X,J,V,S,D";"";"2023-06-08 00:00:00.0";"2024-06-08 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b33d5497f2bf7810VgnVCM1000001d4a900aRCRD";"La Distancia entre A y B es la misma que entre B y A";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2e7c0fe1eaf7810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=84a55c2cdc41c010VgnVCM2000000c205a0aRCRD";"Museo de Arte Contemporáneo de Madrid";"1,6";"CALLE";"CONDE DUQUE";"9";"CENTRO";"CENTRO";"28015";"439723";"4475437";"40.42737760210632";"-3.7106116887809817";"/contenido/actividades/Exposiciones";"";
12041226;"La familia Addams 2: La gran escapada";"";"1";"0";"";"";"2023-08-26 00:00:00.0";"2023-08-26 23:59:00.0";"22:00";"Año: 2021Duración: 93 min.País: Estados UnidosDirección: Greg Tiernan, Conrad Vernon, Laura Brousseau, Kevin PavlovicGénero: Animación. Comedia | SecuelaSinopsis: Morticia y Gomez están angustiados porque sus hijos están creciendo, saltando las cenas familiares y totalmente consumidos por el 'tiempo de los gritos'. Para recuperar su vínculo, deciden meter a Miércoles, Pugsley, el tío Fester y el resto del equipo en su caravana embrujada y salir a la carretera para unas últimas y miserables vacaciones familiares. Su aventura por Estados Unidos los saca de su hábitat y los lleva a divertidos encuentros con su icónico primo, It, así como con muchos personajes nuevos y excéntricos. Secuela de 'La familia Addams' (2019). Calificación: No recomendada para menores de siete años";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a420ca736cdd8810VgnVCM2000001f4a900aRCRD";"Cine de Verano Distrito Ciudad Lineal 2023";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c73ecbb7023c8810VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"";
12041127;"La familia perfecta";"";"1";"0";"";"";"2023-08-11 00:00:00.0";"2023-08-11 23:59:00.0";"22:00";"Año: 2021Duración: 110 min.País: EspañaDirección: Arantxa EchevarriaGénero: Comedia | FamiliaSinopsis: Lucía cree llevar una vida modélica y tenerlo todo bajo control. Desde que se casó, volcó todos sus esfuerzos en el cuidado de su familia ideal. Pero todo comienza a derrumbarse el día que aparece Sara, la novia de su hijo; una chica joven, libre y deslenguada y, con ella, una familia política muy diferente a la idea que Lucía siempre soñó para para su hijo. A partir de ese momento, Lucía descubrirá que la familia perfecta no era exactamente lo que ella pensaba. Calificación: No recomendada para menores de siete años";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fef5b84538dd8810VgnVCM1000001d4a900aRCRD";"Cine de Verano Distrito Ciudad Lineal 2023";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c73ecbb7023c8810VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"";
12037102;"La Fantastica Niña Pequeña y la Cigüeña Pedigüeña";"";"1";"0";"";"";"2023-08-12 00:00:00.0";"2023-08-12 23:59:00.0";"20:30";"PLAZA CARLOS TRÍAS BERTRÁN    Cía. Teatro Babidibú Todos los niños tienen dos ojos, dos orejas y diez dedos, ¿no? Pues no. La pequeña niña Allegra va a descubrir que hay niños de todo tipo: de muchas razas, tamaños, complexiones, apariencias, de diversas funcionalidades, etc. Duración: 60 min.  Apto para todo público";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bbc6d7c79fdb8810VgnVCM1000001d4a900aRCRD";"12 meses, 12 artes. En agosto Títeres";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e36dd7c79fdb8810VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/Exposiciones";"";
12041131;"La gallina turuleca";"";"1";"0";"";"";"2023-08-12 00:00:00.0";"2023-08-12 23:59:00.0";"22:00";"Año: 2020Duración: 79 min.País: EspañaDirección: Eduardo Gondell, Víctor MonigoteGénero: Animación. Comedia. Infantil | Música.Sinopsis: Turuleca es una gallina singular. Su peculiar aspecto desata las burlas del resto del gallinero, hasta que un día, Isabel, una exprofesora de música, la lleva a vivir a su granja. Allí, feliz y en armonía, la gallina descubre su gran talento oculto con la ayuda de Isabel: ¡Turuleca no sólo puede hablar, sino que canta como jamás has oído cantar a una gallina!. Calificación: Apta para todos los públicos (distintivo especialmente recomendada para la infancia)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1236b84538dd8810VgnVCM1000001d4a900aRCRD";"Cine de Verano Distrito Ciudad Lineal 2023";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c73ecbb7023c8810VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"";
