Distrito,Apartado,Número de archivo,Situación Destino,Destino,Solar
VILLA DE VALLECAS,PARQUES Y JARDINES,301.17,CALLE EMBALSE DE S. JUAN C/V AV. ENSANCHE DE VALLECAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,3795.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.171,CALLE EMBALSE DE NAVACERRADA C/V C/ EMBALSE DE PINILLA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,17406.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.172,CALLE EMBALSE DE NAVACERRADA C/V AV. ENSANCHE VALLECAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,11934.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.173,CALLE DEL EMBALSE DE SAN JUAN C/V AV. DE SALMEDINA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,10406.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.174,AVENIDA DEL CERRO MILANO NUM 303,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,18063.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.175,AVENIDA DE SALMEDINA C/V C/ DE ANTONIO GADES,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1799.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.176,AVENIDA DE SALMEDINA C/V AV. DEL CERRO MILANO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,11719.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.177,AVENIDA DEL CERRO MILANO C/V CAMINO DEL SANTÍSIMO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,111289.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.178,AVENIDA GRAN VÍA DEL SURESTE C/V C/ EDUARDO CHILLIDA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,9407.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.179,AVENIDA DE LAS SUERTES C/V C/ DE ADOLFO MARSILLACH,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,5853.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.18,CALLE DE EL EMBALSE DE EL VELLÓN,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4433.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.181,AVENIDA SALMEDINA C/V C/ DEL EMBALSE DE SAN JUAN,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2055.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.182,AVENIDA DE VALDECULEBRAS NUM 228,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2303.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.183,AVENIDA DE VALDECULEBRAS NUM 186,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2297.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.184,AVENIDA DE LAS SUERTES NUM 104,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1377.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.185,CALLE DE SILVINA OCAMPO C/V C/ DE ADOLFO MARSILLACH,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1939.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.186,CALLE DE ALEJANDRO HUMBOLT C/V C/ DE ADOLFO MARSILLACH,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1939.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.187,AVENIDA DE LA GRAN VÍA DEL SURESTE NUM 47,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1695.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.188,CALLE DEL ALTO DEL RETIRO C/V CAMINO DEL SANTÍSIMO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,26021.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.189,AVENIDA DE LAS SUERTES C/V AUTOVÍA M-45,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,7243.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.19,CALLE DE LA CAÑADA DEL SANTÍSIMO NUM 16,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1880.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.191,AVENIDA DE LAS SUERTES C/V C/ DE LA CAÑADA DEL SANTÍSIMO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,7646.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.192,CALLE DEL ALTO DEL RETIRO C/V AV. DE LAS SUERTES,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES. EN EL INTERIOR DESU PERÍMETRO SE ENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA 3.16 PAU (PISTA DE BALONCESTO YPISTA POLIDEPORTIVA).,22947.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.193,CALLE DE LA CAÑADA DEL SANTÍSIMO NUM 11,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1939.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.194,AVENIDA DE LAS SUERTES NUM 80,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1939.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.195,AVENIDA DE LAS SUERTES NUM 60,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1939.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.196,CALLE DEL ALTO DEL RETIRO C/V C/ JUAN ANTONIO BARDEM NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,5727.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.197,CALLE JOSÉ GUTIÉRREZ MAROTO C/V AV. DE LAS SUERTES,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1631.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.198,"AVENIDA DE LA GAVIA, FRENTE AL Nº 25",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2467.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.199,CALLE CASTEJÓN DE HENARES C/V CTRA VILLAVERDE-VALLECAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,6337.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.2,CALLE DE EL SITIO DE BALER,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1920.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.201,"AVENIDA DEL MAYORAZGO, FRENTE AL Nº 8",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,23000.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.327,CALLE DE ZAZUAR NUM 22,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRAINCLUIDA LA INSTALACION DEPORTIVA BÁSICA PARQUE DE SANTA EUGENIA (PISTA DE SKATE, TENIS DE MESA,PISTA DE BOLOS Y PETANCA, CIRCUITO DE VIDA).",20840.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.328,CALLE DE LA ISLA DE GUAM NUM 38,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,13294.00 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.534,PLAZA DE MARTÍNEZ OLMEDILLA NUM 1-9,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA.,8028.08 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.535,CALLE DEL MONTE DE MONTJUICH NUM 34,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA.,8575.88 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.536,CALLE DEL MONTE DE MONTJUICH NUM 11B,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA.,2269.71 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.537,CALLE DE ENRIQUE GARCÍA ÁLVAREZ NUM 11B,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA.,2670.80 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.538,CALLE REAL DE ARGANDA NUM 47,"DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA. EN EL INTERIOR DE SU PERÍMETRO SE UBICA LAINSTALACIÓN DEPORTIVA PARQUE REAL DE ARGANDA, (PISTA DE FÚTBOL SALA), UNA PISTA DE SKATE Y UNA PISTADE BOWL, AMBAS UIBICADAS EN LA CALLE REAL DE ARGANDA, 51.",10551.24 m2
VILLA DE VALLECAS,PARQUES Y JARDINES,301.539,CAMINO DE VASARES NUM 13,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA.,745.51 m2
VICÁLVARO,ZONAS FORESTALES,300.849,AVENIDA DE CANILLEJAS A VICÁLVARO C/V C/ DE VILLABLANCA,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE DE BARRIO. ANTES DENOMINADO PARQUE DELA VICALVARADA. DENOMINACIÓN ACTUAL SEGÚN ACUERDO PLENO 21/12/2018. DENTRO DE SU PERIMETRO SEENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE DE LA VICALVARADA (2 PISTAS DE BOLOS YPETANCA, PISTA DE CHITO, CAMPO DE FÚTBOL 11 DE CÉSPED ARTIFICIAL, PISTA DE MINIBALONCESTO, PISTA DEPATINAJE, PATINÓDROMO Y TENIS DE MESA), SITUADA EN LA CALLE VEREDA DEL PINAR NÚMERO 1 Y DOS CASETASDE JARDINEROS.",421452.47 m2
VICÁLVARO,ZONAS FORESTALES,300.882,"AVENIDA DE DAROCA, NÚM. 299 POSTERIOR",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.,8874.00 m2
VICÁLVARO,ZONAS FORESTALES,300.883,AVENIDA DE DAROCA NUM 299,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.,2456.00 m2
VICÁLVARO,ZONAS FORESTALES,300.884,AUTOVÍA M-40 C/V AUTOPISTA R-3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR,6719.00 m2
VICÁLVARO,ZONAS FORESTALES,300.885,AUTOVÍA M-40 C/V PARCELA SUR DEL CAMINO DE LOS LEÑEROS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR,4308.00 m2
VICÁLVARO,ZONAS FORESTALES,300.886,AUTOVÍA M-40 C/V PARCELA NORTE DEL CAMINO DE LOS LEÑEROS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.,791.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.85,AVENIDA DE DAROCA NUM 301,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. PARQUE DE BARRIO. EN SU PERÍMETRO SE ENCUENTRAINCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICA CASALARREINA (PISTA DE BALONCESTO 3X3, PISTA POLIDEPORTIVA),SITUADA EN LA CALLE CASALARREINA NÚMERO 30.",9100.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.851,CALLE DE SAN CIPRIANO NUM 27,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1232.90 m2
VICÁLVARO,PARQUES Y JARDINES,300.869,CALLE DEL HORNO DE LABRADORES NUM 14,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,33.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.871,CALLE DEL ABAD JUAN CATALÁN NUM 8-60,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,8985.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.872,CALLE DEL ABAD JUAN CATALÁN NUM 62-76,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,7177.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.873,CARRETERA VICÁLV. A EST. O'DONELL C/V C/ ABAD JUAN CATALÁN,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,27132.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.874,"CARRETERA VICÁLVARO A ESTACIÓN O'DONELL, FRENTE AL Nº 31",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3410.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.875,"CARRETERA VICÁLVARO A ESTACIÓN O'DONELL, FRENTE AL Nº 2B",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3989.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.876,CALLE DE CASALARREINA C/V PLAZA DE ALOSNO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.,1120.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.877,"CALLE DE CASALARREINA, 52 C/V AV. DE DAROCA, 296",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.,5472.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.878,"CALLE CASALARREINA, NUM. 52 POSTERIOR",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.,2225.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.879,"CALLE DE CASALARREINA, FRENTE AL NUM. 41",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR,2626.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.88,AVENIDA DE DAROCA NUM 296,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR,917.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.881,"CAMINO VIEJO DE VICÁLVARO, ENTRE M40 Y PLAZA DE ALOSNO",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.,8593.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.852,PLAZA DE JUAN CARLOS ONETTI,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,4320.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.853,PLAZA DE JUAN ROF CARBALLO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4320.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.854,BULEVAR DE JOSÉ PRAT NUM 24-38,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,8400.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.855,PLAZA DE LOS COOPERATIVISTAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,4800.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.856,PLAZA DE ROSA CHACEL,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4320.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.857,PLAZA DE JUAN BENET,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,4320.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.858,BULEVAR DE JOSÉ PRAT NUM 6-18,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,8259.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.859,BULEVAR DE JOSÉ PRAT NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3413.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.86,"AVENIDA DEMOCRACIA, ENTRE P. ALOSNO Y C/ TREN DE ARGANDA",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,5827.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.861,BULEVAR DE INDALECIO PRIETO NUM 7,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,7285.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.862,BULEVAR DE INDALECIO PRIETO NUM 6,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4731.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.863,CALLE DE LA LADERA DE LOS ALMENDROS NUM 2,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ÁREA DE DEFENSA VALDEBERNARDO - M-40.,32755.50 m2
VICÁLVARO,PARQUES Y JARDINES,300.864,CALLE DE LA LADERA DE LOS ALMENDROS NUM 46,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,23904.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.865,CALLE LADERA DE LOS ALMELDROS C/V BULEVAR DE JOSÉ PRAT NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ÁREA DE DEFENSA VALDEBERNARDO - M-40.,18124.50 m2
VICÁLVARO,PARQUES Y JARDINES,300.866,CALLE DEL PRAT C/V AV. DE LA AURORA BOREAL,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,11203.22 m2
VICÁLVARO,PARQUES Y JARDINES,300.867,CALLE DE LA TENERÍA NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1690.11 m2
VICÁLVARO,PARQUES Y JARDINES,300.868,CALLE DE CORDEL DE PAVONES NUM 9,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO. EN EL INTERIOR DE SU PERÍMETROSE ENCUENTRA INCLUIDA UNA CASETA DE JARDINEROS Y LA INSTALACIÓN DEPORTIVA BÁSICA CORDEL DE PAVONES I(4 PI STAS DE PÁDEL, PISTA DE TENIS Y 3 TENIS DE MESA).",91769.50 m2
VICÁLVARO,PARQUES Y JARDINES,300.87,CAMINO VIEJO DE VICÁLVARO C/V PLAZA DE ALOSNO,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. CON FECHA 04/07/2019 EL DPTO DE CONTABILIDADCOMUNICA QUE EL VALOR CONTABLE INCIAL DE LA PARCELA ERA DE 1.174.604,15 # Y PASA A SER DE1.684.828,82 # YA QUE EL VALOR DE LA PARCELA MATRIZ ERA ERRÓNEO.,,",6157.00 m2
VICÁLVARO,PARQUES Y JARDINES,300.888,CALLE DE SAN CIPRIANO NUM 70,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,8345.28 m2
VICÁLVARO,PARQUES Y JARDINES,301.256,CALLE ALTO DEL ESPARRAGAL,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4176.00 m2
VICÁLVARO,PARQUES Y JARDINES,301.33,CALLE DE LA DEHESA VIEJA FRENTE AL NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,6170.00 m2
VICÁLVARO,PARQUES Y JARDINES,301.331,GLORIETA EN CALLE DE LA DEHESA VIEJA C/V C/DE LOS AHUMAOS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO ZONA VERDE DE BARRIO.,1963.00 m2
VICÁLVARO,PARQUES Y JARDINES,301.332,CALLE DE LA DEHESA VIEJA FRENTE AL NUM 13,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,5454.00 m2
VICÁLVARO,PARQUES Y JARDINES,301.333,GLORIETA EN CALLE DE LA DEHESA VIEJA CV ALBERTO SANCHEZ,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1963.00 m2
VICÁLVARO,PARQUES Y JARDINES,301.334,CALLE DE LA DEHESA VIEJA FRENTE AL NUM 25,,5566.00 m2
VICÁLVARO,PARQUES Y JARDINES,301.335,GLORIETA DE LA DEHESA VIEJA C/V DE LA CUQUEÑA VIEJA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO ZONA VERDE DE BARRIO.,1963.00 m2
VICÁLVARO,PARQUES Y JARDINES,301.336,CALLE DE LA DEHESA VIEJA FRENTE AL NUM 37,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,5197.00 m2
VICÁLVARO,PARQUES Y JARDINES,301.494,CALLE DE GALES NUM 31,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BASICA. EN ESTA FINCA EXISTE UNA CONCESIÓN A UNIÓN FENOSADISTRIBUCIÓN S.A. PARA LA OCUPACIÓN PRIVATIVA DEL SUELO Y EL SUBSUELO CON UN CENTRO DE TRANSFORMACIÓN,3920.69 m2
VICÁLVARO,PARQUES Y JARDINES,301.495,CALLE CALLE DE ANNA FRANK NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BASICA. EN ESTA FINCA EXISTE UNA CONCESIÓN A UNIÓN FENOSADISTRIBUCIÓN S.A. PARA LA OCUPACIÓN PRIVATIVA DEL SUELO Y EL SUBSUELO CON UN CENTRO DETRANSFORMACIÓN.,6434.16 m2
VICÁLVARO,PARQUES Y JARDINES,301.496,CALLE DE VICTORIA KENT C/V AVENIDA PROVISIONAL GRAN VÍ,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BASICA.,6334.56 m2
VICÁLVARO,PARQUES Y JARDINES,301.497,CALLE DE VICTORIA KENT NUM 85,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BASICA. EN ESTA FINCA EXISTE UNA CONCESIÓN A UNIÓN FENOSADISTRIBUCIÓN S.A. PARA LA OCUPACIÓN PRIVATIVA DEL SUELO Y EL SUBSUELO CON UN CENTRO DETRANSFORMACIÓN.,3893.93 m2
VICÁLVARO,PARQUES Y JARDINES,301.498,CALLE DE VICTORIA KENT NUM 60-64,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BASICA.,6848.00 m2
VICÁLVARO,PARQUES Y JARDINES,301.499,CALLE DE VICTORIA KENT C/V CALLE DE ENRIQUE URQUIJO,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BASICA. EN ESTA FINCA EXISTE UNA CONCESIÓN A UNIÓN FENOSADISTRIBUCIÓN S.A. PARA LA OCUPACIÓN PRIVATIVA DEL SUELO Y EL SUBSUELO CON UN CENTRO DETRANSFORMACIÓN.,11738.16 m2
VICÁLVARO,PARQUES Y JARDINES,301.5,CALLE DE FRANCISCO GRANDE COVIÁN NUM 45,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BASICA. EN ESTA FINCA EXISTE UNA CONCESIÓN A UNIÓN FENOSADISTRIBUCIÓN S.A. PARA LA OCUPACIÓN PRIVATIVA DEL SUELO Y EL SUBSUELO CON UN CENTRO DETRANSFORMACIÓN.,7099.20 m2
VICÁLVARO,PARQUES Y JARDINES,301.501,CALLE DE IMPERIO ARGENTINA NUM 71,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BASICA. EN ESTA FINCA EXISTE UNA CONCESIÓN A UNIÓN FENOSADISTRIBUCIÓN S.A. PARA LA OCUPACIÓN PRIVATIVA DEL SUELO Y EL SUBSUELO CON UN CENTRO DETRANSFORMACIÓN.,7099.20 m2
VICÁLVARO,PARQUES Y JARDINES,301.502,AVENIDA MIGUEL DELIVES NUM 95,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BASICA EN ESTA FINCA EXISTE UNA CONCESIÓN A UNIÓN FENOSADISTRIBUCIÓN S.A. PARA LA OCUPACIÓN PRIVATIVA DEL SUELO Y EL SUBSUELO CON UN CENTRO DETRANSFORMACIÓN.,7099.20 m2
VICÁLVARO,PARQUES Y JARDINES,301.503,CALLE DEL DIÁLOGO NUM 30,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BASICA. EN ESTA FINCA EXISTE UNA CONCESIÓN A UNIÓN FENOSADISTRIBUCIÓN S.A. PARA LA OCUPACIÓN PRIVATIVA DEL SUELO Y EL SUBSUELO CON UN CENTRO DETRANSFORMACIÓN.,9202.00 m2
VICÁLVARO,PARQUES Y JARDINES,301.504,CALLE DEL DIÁLOGO C/V AVENIDA BLAS DE LEZO,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BASICA,7099.20 m2
VICÁLVARO,PARQUES Y JARDINES,301.505,CALLE CERRO DEL TESORO C/V AVENIDA BLAS DE LEZO,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BASICA,7099.20 m2
VICÁLVARO,PARQUES Y JARDINES,301.506,CALLE DEL CERRO DEL TESORO NUM 10,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BASICA. EN ESTA FINCA EXISTE UNA CONCESIÓN A UNIÓN FENOSADISTRIBUCIÓN S.A. PARA LA OCUPACIÓN PRIVATIVA DEL SUELO Y EL SUBSUELO CON UN CENTRO DETRANSFORMACIÓN.,8568.00 m2
VICÁLVARO,PARQUES Y JARDINES,301.507,CALLE DEL CERRO DEL CAMPO NUM 102,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BASICA,7015.00 m2
VICÁLVARO,PARQUES Y JARDINES,301.508,CALLE DE PILAR BELLOSILLO NUM 11,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BASICA. EN ESTA FINCA EXISTE UNA CONCESIÓN A UNIÓN FENOSADISTRIBUCIÓN S.A. PARA LA OCUPACIÓN PRIVATIVA DEL SUELO Y EL SUBSUELO CON UN CENTRO DETRANSFORMACIÓN.,6688.00 m2
VICÁLVARO,PARQUES Y JARDINES,301.509,CALLE DE PILAR BELLOSILLO C/V CALLE DEL ALCALDE PEDRO,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BASICA,6833.32 m2
VICÁLVARO,PARQUES Y JARDINES,301.51,CALLE VICTORIA KENT C/V CL CONCEJAL VICTORINO GRANIZO,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BASICA,4008.96 m2
VICÁLVARO,PARQUES Y JARDINES,301.511,CALLE MARIO MORENO CANTINFLAS NUM 13,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BASICA,3597.00 m2
VICÁLVARO,PARQUES Y JARDINES,301.512,CALLE DEL ALTO DEL ESPARRAGAL NUM 184,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BASICA. EN ESTA FINCA EXISTE UNA CONCESIÓN A UNIÓN FENOSADISTRIBUCIÓN S.A. PARA LA OCUPACIÓN PRIVATIVA DEL SUELO Y EL SUBSUELO CON UN CENTRO DETRANSFORMACIÓN.,9493.00 m2
VICÁLVARO,PARQUES Y JARDINES,301.513,CALLE DEL ALTO DEL ESPARRAGAL NUM 208,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BASICA,4176.00 m2
